text,label
美国发出“最强警告” 要求以方30天内改善加沙人道局势,0
国际识局：朝鲜半岛紧张局势升温 谁在“火上浇油”？,0
缅甸南部一油轮起火致8人死亡,0
印度一航班受炸弹威胁 新加坡空军护送降落,0
韩军向韩朝军事分界线以南进行应对射击,0
朝鲜称已确认韩军方系侵犯朝鲜领空事件的责任方,0
频袭联黎部队　以色列为何不怕惹众怒,0
撒哈拉沙漠出现洪水的“元凶”为何,1
伊朗外长：伊朗与美国的间接对话因地区形势而暂停,1
墨西哥众议院批准立法 以实行普选法官规则和程序,2
欧盟对伊朗国防部副部长等实施制裁,0
韩媒：韩军向韩朝军事分界线以南进行应对射击,0
美海军一伞兵表演时降落至观众群 致2人受伤,0
诺贝尔经济学奖授予3名美国大学的经济学家,2
金与正再发表谈话：无人机渗透至平壤事件的肇事者是韩国,0
以军袭击黎巴嫩北部艾托地区造成至少18人死亡,0
欧盟：以色列袭击联合国维和人员严重违反国际法,0
欧佩克再次下调今明两年全球石油需求预期,0
加拿大总理遭党内“逼宫”，面临辞职压力,0
朝中社：朝鲜谴责美国以“人权”为由进行反朝活动,0
古特雷斯：以军袭击联黎部队或可构成战争罪,0
津巴布韦卫生部：该国首次确认两例猴痘病例,0
拜登赴佛州视察飓风灾情 宣布拨款6.12亿美元,2
伊朗外长：伊朗未向俄罗斯提供弹道导弹,0
美“星舰”第五次试飞 “筷子”成功回收助推器,2
冰岛总理宣布解散执政联盟并呼吁提前大选,0
加沙中部一学校遭袭造成至少19人死亡,0
美国将向以色列提供“萨德”反导系统,1
“旋风”式访问欧洲四国　泽连斯基谈了什么？,1
罕见降雨致撒哈拉沙漠部分地区被淹,1
朝鲜就无人机侵犯领空事件谴责韩国军方,0
悲剧！研究称美国2024年校园枪支暴力事件已致上百人死伤,0
埃及重申坚定支持巴勒斯坦民族权力机构,2
惠誉下调法国主权信用评级展望至“负面”,0
地中海九国领导人峰会聚焦黎巴嫩紧张局势,0
北约宣布将举行大规模核演习 美媒：普京刚发出警告,0
日媒：驻日美军伞降训练常态化 引当地民众不满,0
联合国报告：海地约540万人面临严重饥饿,0
新华社快讯：美国波音公司计划裁员10%,0
菲律宾一军营发生枪击事件致3人死亡,0
英国经济停滞两个月后恢复增长,2
德国总理朔尔茨宣布再向乌克兰提供军事援助,2
突发！尼加拉瓜政府发布公告，宣布断绝与以色列外交关系,0
俄罗斯抗议日本与美国举行联合军演的计划,0
法意西三国领导人谴责以色列袭击联黎部队,0
瑞士经济学家：欧盟对华加征关税是不明智之举,0
法国2025年预算草案拟开源节流600亿欧元,1
机构调查称9月英国房地产市场进一步复苏,2
外媒：时隔近10年，印度外长将再访巴基斯坦,2
美国2024财年联邦赤字高企 政府被批“花钱无度”,0
俄气象专家：地球将遭遇强地磁暴,0
完全不可接受！以色列袭击联黎部队营地引起强烈抗议,0
美国一金矿发生事故10多名游客被困井下,0
黎巴嫩真主党称以色列在贝鲁特的暗杀行动失败,0
飓风“米尔顿”在美国佛州造成至少10人死亡,0
鼓励生育再出新招韩国推行系列孕妇优待政策,2
飓风“米尔顿”登陆佛州 美两党就救灾不力打“口水仗”,0
全球野生动物数量五十年间减少逾七成,0
80天内“吸金”10亿 仍担心不够“烧”,2
洪水袭击乍得河流水位飙至创纪录水平,0
致命、精准、令人惊讶 以外长“三词”谈报复伊朗,0
黎巴嫩真主党称以色列在贝鲁特的暗杀行动失败,0
飓风“米尔顿”在美国佛州造成至少10人死亡,0
外媒：美国司法部考虑“拆分”谷歌 谷歌回应,0
德国政府大幅下调2024年经济增长预期,0
南非推工作签证新政以吸引更多高素质人才,2
韩媒：韩政府通过涉深度伪造淫秽影像法修正案,1
以军称打死两名黎真主党指挥官 真主党暂无回应,0
调查显示税收担忧致英国商业信心下降,0
南非博彩业总收入创新高 体育博彩创收居前,2
欧盟开通“空中走廊”向黎巴嫩提供人道主义援助,2
土耳其航空公司一客机在机长死亡后迫降纽约,1
美以领导人通话讨论中东局势等问题,2
美国司法部考虑“拆分谷歌”,0
朝方将完全切断与韩国的公路和铁路联系,0
土耳其航空公司一客机在机长死亡后迫降纽约,0
埃及东部省卡车相撞致8人死亡,0
联合国秘书长：以色列推新法案对加沙“将是一场灾难”,0
美方证实以色列防长推迟访美 原因为何？,1
重返政坛？菲律宾前总统杜特尔特竞选家乡城市市长,2
飓风“米尔顿”逼近美国佛州或致巨大破坏 拜登推迟外访,0
朝鲜切断朝韩道路连接事件升级 韩军方首度回应,0
哈马斯与法塔赫代表将就和解及加沙问题会谈,2
以总理称纳斯鲁拉继任者已被打死,0
叙利亚首都一居民楼遭以色列袭击致7人死亡,0
日本政府召开临时内阁会议 决定解散众议院,1
马来西亚能源转型获进展 将力推东盟电网,2
联合国秘书长说黎巴嫩已处于全面战争的边缘,0
朝鲜进行240毫米可控火箭炮弹验收试射,1
哈马斯前领导人：巴以冲突并非始于去年10月,0
埃及北西奈省铁路停运半个世纪后恢复运行,2
日本御岳火山一天内连喷三次 烟柱最高达1600米,0
飓风“海伦妮”席卷美国多州 已致超230人死亡,0
以色列军方称打死一名黎真主党高级指挥官,0
苏丹法希尔一流离失所者避难所遭袭致7人死亡,0
也门胡塞武装说向以色列中部发射两枚导弹,0
德国8月工业新订单环比下降5.8%,0
新一轮巴以冲突爆发一周年之际 美国财政部宣布制裁,0
东盟峰会本周举行 预计将有2000多名代表与会,2
巴基斯坦总理强烈谴责针对中企车队的恐袭事件,0
新一轮巴以冲突整整一年 停火为何那么难,0
乌军袭击克里米亚港口油库,0
曝丑揭短挖墙脚 鹿死谁手尚难测,1
马耳他禁止一艘载有炸药驶往以色列的商船进入其海域,1
巴西一港口工地发生塌方事故已致1人死亡，巴西通讯社称恐有200人被埋,0
多国举行集会抗议以色列军事行动 呼吁立即停火止战,0
叙利亚军方：以色列空袭叙中部多处军事地点,0
出口民调：赛义德在突尼斯总统选举中获得89.2%选票,2
伊朗民航组织宣布境内航班恢复正常,2
埃及向黎巴嫩运送22吨人道主义援助物资,2
国际机构向苏丹提供140万剂霍乱疫苗,2
法国总统呼吁停止为以色列在加沙地带作战提供武器,0
新西兰中部发生5.7级地震,0
也门胡塞武装：美英对也门多地发动多次空袭,0
澳大利亚悉尼西部发生枪击事件 致2人受伤,0
俄官员：俄罗斯与美国发生武装冲突的可能性取决于美方,0
欧盟委员会向中国电动汽车征收反补贴税提议获通过,0
俄国防部称已控制顿巴斯重镇乌格列达尔,2
美军舰参与拦截伊朗袭以色列导弹 最新现场视频公布,0
不符合安全标准 日本多家车企申请召回车辆超20万辆,0
拜登：美国不支持以色列打击伊朗核设施,1
联合国秘书长呼吁避免黎巴嫩爆发全面战争,0
以色列外交部宣布已禁止联合国秘书长古特雷斯入境,0
七国集团将举行紧急会议讨论中东局势,1
以色列特拉维夫发生枪击事件造成6死17伤,0
辛鲍姆宣誓就任墨西哥总统,2
泰国曼谷校车起火事件已致25人死亡,0
美国家运输安全委员会：多家外航波音737方向舵执行器可能有问题,0
观天下·欧盟｜奥地利自由党胜选 欧洲政坛“极右”风更盛,0
玻利维亚因森林火灾宣布进入全国灾害状态,0
尼泊尔持续降雨已造成至少200人死亡,0
石破茂宣布将解散众议院并于10月末举行众议院选举,1
欧盟将启动“最严出入境系统” 德国、法国等忧心,1
极右翼政党在奥地利国民议会选举中获胜,0
突发！美国一化工厂发生火灾 上万居民被紧急疏散,0
数百人死伤！中东局势持续紧张，多国发声！,0
外媒：哈马斯称其黎巴嫩分支领导人在黎死亡,0
尼泊尔强降雨致死人数升至170人,0
美国载人“龙”飞船与国际空间站对接,2
旅日大熊猫“比力”“仙女”启程回国,2
以色列空袭也门荷台达省造成至少53人死伤,0
五角大楼：美军准备好增强对中东地区军力部署,1
以军称黎真主党高级官员纳比勒·卡乌克在空袭中身亡,0
巴基斯坦俾路支省发生枪击事件 致7人死亡,0
包机已起飞 旅日大熊猫“比力”“仙女”启程回国,2
美俄宇航员乘“龙”飞船飞赴国际空间站,2
伊朗总统：美国是以色列袭击贝鲁特南郊的同谋,0
卢旺达出现20例马尔堡病毒感染病例 已有6人死亡,0
第二届中法时装周在巴黎中国文化中心启幕,1
统计显2022年欧盟人均浪费逾132公斤粮食,0
美俄宇航员乘“龙”飞船飞赴国际空间站,2
南非东开普省枪击事件造成17人死亡,0
以军总参谋长批准北部作战计划,1
黎巴嫩真主党发表声明证实，真主党领导人纳斯鲁拉身亡,0
美俄宇航员乘“龙”飞船飞赴国际空间站,2
印尼一非法矿山发生滑坡造成至少15人死亡,0
国际最新研究称，南美洲高温、干旱和火灾风险不断上升,0
石破茂当选日本自民党新总裁 10月将出任首相,2
苏丹北达尔富尔州首府一市场遭炮击致8人死亡,0
飓风“约翰”在墨西哥造成的死亡人数上升至7人,0
柬埔寨前8个月对欧盟出口贸易实现大幅增长,2
红十字国际委员会就黎以冲突升级发出紧急呼吁,0
美国宣布近80亿美元对乌军事援助,0
日媒：石破茂在日本自民党总裁选举中获胜,2
拜登宣布增加对乌援助 包括近80亿美元军援,2
外媒：以色列拒绝停火，再次袭击黎巴嫩首都,0
巴基斯坦西南部一警车遇袭致12人受伤,0
利比亚冲突双方签署协议以结束央行危机,2
苏丹武装部队在首都喀土穆发起进攻,0
黎巴嫩真主党证实其指挥官死于以军空袭,0
以军说拦截一枚从也门射向以中部的导弹,2
汉堡风能展：数字化引领全球能源转型新趋势,2
匈塞铁路匈牙利段中方段铺轨作业基本完成,2
2024年新西兰中文周开幕,2
中国运维的肯尼亚地热电站,2
受洪水影响 波兰43所学校、幼儿园及教育机构停课,0
日本发射搭载卫星的H2A火箭49号机,1
厄瓜多尔首都基多因森林大火进入紧急状态,0
荷兰向加沙地带提供300万欧元紧急食品援助,2
事关俄罗斯核武使用条件，普京召开重要会议！,1
美国将向乌克兰提供3.75亿美元军事援助 包含集束炸弹等,0
经合组织上调2024年世界经济增长预期至3.2%,2
美国加州一法院突发爆炸致多人受伤 一名嫌犯被捕,0
加拿大总理特鲁多挺过不信任投票 将继续执政,2
美参议院通过短期支出法案 避免政府10月1日“关门”,2
俄外长：美国干涉只会令全球局势恶化,0
德国执政联盟成员绿党领导人因选举失利辞职,0
伊拉克民兵武装用无人机袭击以色列城市,0
美国总统拜登将于10月中旬访问德国和安哥拉,2
“金砖国家文明对话”系列活动在俄罗斯喀山举行,2
美媒：哈里斯亚利桑那州竞选办公室遭枪击损坏,0
西班牙拒绝派代表出席墨西哥总统就职典礼,0
黎巴嫩真主党：向以色列发射一枚弹道导弹,0
日本石川县能登地区暴雨已致8人遇难 数百人仍在避难,0
“金砖国家文明对话”系列活动在俄罗斯喀山举行,2
飓风“约翰”袭击墨西哥造成至少2人死亡,0
斯里兰卡总统宣布解散议会,1
英国内政大臣承诺严厉打击街头暴力犯罪,2
亚行启动五年战略助斐济提高经济和气候韧性,2
以军空袭黎巴嫩多地 已致558死1835伤,0
针锋相对！阿根廷和委内瑞拉互相向对方领导人发出逮捕令,0
日本计划10月1日召集临时国会 选举新任首相,1
美媒：美国港口工人酝酿大罢工，或将严重扰乱供应链,0
韩国民调显示：尹锡悦施政好评率略有回升达30.3%,2
印尼哥伦打洛省附近海域发生6.4级地震,0
避免部分政府机构因缺钱而“停摆”　美国国会就短期支出法案内容达成一致,2
斯里兰卡当选总统迪萨纳亚克宣誓就职,2
“解禁”乌远程武器攻俄? 美英未“松口”,0
媒体曝以色列拟“南封加沙 北攻黎巴嫩”,0
微小变化能动摇大局　到底花落谁家？,1
2024金砖国家治国理政研讨会暨人文交流论坛在俄罗斯举行,2
日本伊豆群岛附近发生5.9级地震 海啸警报已发布,0
以色列大规模空袭黎巴嫩多地已致492人死亡,0
联合国秘书长呼吁立即缓和黎以局势,0
内塔尼亚胡：以色列将改变北部战线的力量平衡,1
塞内加尔首都附近海域一船上发现30具遗体,0
俄罗斯“联盟MS-25”载人飞船返回地球,2
外媒：泽连斯基抵美 将向拜登提交乌克兰“胜利计划”,2
美国加州两架小型飞机在空中相撞 造成1人死亡,0
以称将加大对黎真主党打击 多方呼吁立即停火,0
韩国连续三天强降雨造成大面积破坏 1500多人被迫撤离,0
野田佳彦当选日本最大在野党立宪民主党党首,2
局势持续升级　黎以冲突会否失控,0
以色列总理将推迟前往纽约参加联合国大会,1
外媒：伊朗南呼罗珊省矿难死亡人数上升至51人,0
巴基斯坦西北部一警车遇袭致1死3伤,0
